participantid,condition,session,conversation,onset,duration,within_speaker,speaker_prior_turn,speaker_subsequent_turn,type
subj-24,robot,3,6,21.979,1.0310000000000024,0,participant,researcher,silence
subj-24,robot,3,6,24.336,7.093,1,researcher,researcher,silence
subj-24,robot,3,6,33.197,1.4939999999999998,0,researcher,participant,silence
subj-24,robot,3,6,35.371,1.5700000000000003,0,participant,researcher,silence
subj-24,robot,3,6,38.704,4.344000000000001,1,researcher,researcher,silence
subj-24,robot,3,6,43.942,0.8740000000000023,0,researcher,participant,silence
subj-24,robot,3,6,45.35,5.177,0,participant,researcher,silence
subj-24,robot,3,6,51.873,1.2650000000000006,0,researcher,participant,silence
subj-24,robot,3,6,54.028,3.728999999999999,1,participant,participant,silence
subj-24,robot,3,6,6.005,0.28000000000000025,0,researcher,participant,speech
subj-24,robot,3,6,57.823,1.0619999999999976,0,participant,researcher,speech
subj-24,human,4,1,2.916,0.4570000000000003,0,researcher,participant,silence
subj-24,human,4,1,5.03,0.17799999999999994,0,participant,researcher,silence
subj-24,human,4,1,5.457,0.4870000000000001,1,researcher,researcher,silence
subj-24,human,4,1,6.371,0.33499999999999996,1,researcher,researcher,silence
subj-24,human,4,1,9.562,1.6920000000000002,0,researcher,participant,silence
subj-24,human,4,1,12.671,0.07600000000000051,0,participant,researcher,silence
subj-24,human,4,1,16.629,0.49799999999999756,1,researcher,researcher,silence
subj-24,human,4,1,18.57,1.0159999999999982,1,researcher,researcher,silence
subj-24,human,4,1,22.878,0.2339999999999982,0,researcher,participant,silence
subj-24,human,4,1,23.462,0.17300000000000182,0,participant,researcher,silence
subj-24,human,4,1,29.965,0.7959999999999994,1,researcher,researcher,silence
subj-24,human,4,1,31.856,1.0820000000000007,0,researcher,participant,silence
subj-24,human,4,1,33.461,2.017000000000003,1,participant,participant,silence
subj-24,human,4,1,36.936,1.9969999999999999,1,participant,participant,silence
subj-24,human,4,1,39.944,5.684999999999995,1,participant,participant,silence
subj-24,human,4,1,50.288,0.3050000000000068,1,participant,participant,silence
subj-24,human,4,1,51.975,0.3049999999999997,0,participant,researcher,silence
subj-24,human,4,1,52.524,1.25,1,researcher,researcher,silence
subj-24,human,4,1,56.609,0.4819999999999993,1,researcher,researcher,silence
subj-24,human,4,3,4.217,1.234,0,participant,researcher,silence
subj-24,human,4,3,9.765,0.7929999999999993,1,researcher,researcher,silence
subj-24,human,4,3,10.756,1.8239999999999998,1,researcher,researcher,silence
subj-24,human,4,3,13.951,0.8179999999999996,1,researcher,researcher,silence
subj-24,human,4,3,17.711,1.0670000000000002,1,researcher,researcher,silence
subj-24,human,4,3,21.735,0.26399999999999935,1,researcher,researcher,silence
subj-24,human,4,3,24.765,1.100999999999999,0,researcher,participant,silence
subj-24,human,4,3,26.694,1.9050000000000011,0,participant,researcher,silence
subj-24,human,4,3,29.966,1.0009999999999977,1,researcher,researcher,silence
subj-24,human,4,3,31.378,0.472999999999999,0,researcher,participant,silence
subj-24,human,4,3,35.554,0.2190000000000012,0,participant,researcher,silence
subj-24,human,4,3,39.456,0.42199999999999704,1,researcher,researcher,silence
subj-24,human,4,3,40.98,1.0220000000000056,0,researcher,participant,silence
subj-24,human,4,3,44.598,1.0820000000000007,1,participant,participant,silence
subj-24,human,4,3,46.64,0.8740000000000023,0,participant,researcher,silence
subj-24,human,4,3,50.526,0.5949999999999989,0,researcher,participant,silence
subj-24,human,4,3,56.791,0.49800000000000466,0,participant,researcher,silence
subj-24,human,4,3,39.919,1.041000000000004,1,participant,participant,speech
subj-24,human,4,5,1.88,0.8280000000000003,1,researcher,researcher,silence
subj-24,human,4,5,4.949,0.18799999999999972,1,researcher,researcher,silence
subj-24,human,4,5,7.143,2.830000000000001,1,researcher,researcher,silence
subj-24,human,4,5,12.752,0.3199999999999985,1,researcher,researcher,silence
subj-24,human,4,5,14.642,2.8560000000000016,1,researcher,researcher,silence
subj-24,human,4,5,17.935,0.985000000000003,1,researcher,researcher,silence
subj-24,human,4,5,19.87,1.7989999999999995,0,researcher,participant,silence
subj-24,human,4,5,26.064,0.6960000000000015,1,participant,participant,silence
subj-24,human,4,5,30.006,0.39199999999999946,0,participant,researcher,silence
subj-24,human,4,5,30.718,0.5689999999999991,0,researcher,participant,silence
subj-24,human,4,5,33.929,0.6139999999999972,1,participant,participant,silence
subj-24,human,4,5,35.575,0.5279999999999987,0,participant,researcher,silence
subj-24,human,4,5,36.347,0.7370000000000019,1,researcher,researcher,silence
subj-24,human,4,5,39.883,1.3719999999999999,0,researcher,participant,silence
subj-24,human,4,5,41.631,1.1779999999999973,1,participant,participant,silence
subj-24,human,4,5,43.683,0.9149999999999991,0,participant,researcher,silence
subj-24,human,4,5,47.89,0.644999999999996,1,researcher,researcher,silence
subj-24,human,4,5,50.065,2.0730000000000004,1,researcher,researcher,silence
subj-24,human,4,5,54.134,1.1360000000000028,0,researcher,participant,silence
subj-24,human,4,5,55.558,2.9410000000000025,1,participant,participant,silence
subj-24,robot,4,2,10.679,0.40700000000000003,1,participant,participant,silence
subj-24,robot,4,2,12.798,4.659000000000001,0,participant,researcher,silence
subj-24,robot,4,2,18.158,0.9149999999999991,0,researcher,participant,silence
subj-24,robot,4,2,22.23,1.0749999999999993,0,participant,researcher,silence
subj-24,robot,4,2,24.052,2.1900000000000013,1,researcher,researcher,silence
subj-24,robot,4,2,28.645,1.5949999999999989,0,researcher,participant,silence
subj-24,robot,4,2,31.957,0.6709999999999994,0,researcher,participant,silence
subj-24,robot,4,2,35.189,0.8119999999999976,1,participant,participant,silence
subj-24,robot,4,2,37.302,1.1030000000000015,0,participant,researcher,silence
subj-24,robot,4,2,38.745,2.7180000000000035,0,researcher,participant,silence
subj-24,robot,4,2,43.318,1.3260000000000005,1,participant,participant,silence
subj-24,robot,4,2,45.634,0.3049999999999997,1,participant,participant,silence
subj-24,robot,4,2,46.203,2.6629999999999967,0,participant,researcher,silence
subj-24,robot,4,2,49.597,0.9399999999999977,0,researcher,participant,silence
subj-24,robot,4,2,31.099,0.24899999999999878,0,participant,researcher,speech
subj-24,robot,4,4,3.643,3.373,1,participant,participant,silence
subj-24,robot,4,4,8.729,8.134,1,participant,participant,silence
subj-24,robot,4,4,21.511,3.2170000000000023,1,participant,participant,silence
subj-24,robot,4,4,26.49,1.2600000000000016,1,researcher,researcher,silence
subj-24,robot,4,4,28.157,1.9780000000000015,0,researcher,participant,silence
subj-24,robot,4,4,31.287,2.0829999999999984,1,participant,participant,silence
subj-24,robot,4,4,34.254,1.8390000000000057,0,participant,researcher,silence
subj-24,robot,4,4,36.469,0.2629999999999981,0,researcher,participant,silence
subj-24,robot,4,4,38.034,0.19299999999999784,1,participant,participant,silence
subj-24,robot,4,4,40.208,0.28999999999999915,1,participant,participant,silence
subj-24,robot,4,4,42.423,3.1809999999999974,0,participant,researcher,silence
subj-24,robot,4,4,46.976,0.8070000000000022,0,researcher,participant,silence
subj-24,robot,4,4,49.414,0.6199999999999974,0,participant,researcher,silence
subj-24,robot,4,4,50.369,0.12199999999999989,0,researcher,participant,silence
subj-24,robot,4,4,51.689,1.9069999999999965,0,participant,researcher,silence
subj-24,robot,4,4,53.987,0.18799999999999528,1,researcher,researcher,silence
subj-24,robot,4,4,54.983,2.403000000000006,1,researcher,researcher,silence
subj-24,robot,4,4,58.234,1.107999999999997,0,researcher,participant,silence
subj-24,robot,4,4,25.19,1.1789999999999985,0,participant,researcher,speech
subj-24,robot,4,4,41.707,0.41199999999999903,1,researcher,researcher,speech
subj-24,robot,4,6,5.573,4.629,0,researcher,participant,silence
subj-24,robot,4,6,11.919,0.9710000000000001,1,researcher,researcher,silence
subj-24,robot,4,6,13.281,1.004999999999999,0,researcher,participant,silence
subj-24,robot,4,6,14.841,0.47600000000000087,1,participant,participant,silence
subj-24,robot,4,6,15.775,3.5570000000000004,1,participant,participant,silence
subj-24,robot,4,6,21.837,3.7340000000000018,0,participant,researcher,silence
subj-24,robot,4,6,26.958,2.926000000000002,0,researcher,participant,silence
subj-24,robot,4,6,32.547,1.4879999999999995,0,researcher,participant,silence
subj-24,robot,4,6,36.062,2.439,1,participant,participant,silence
subj-24,robot,4,6,39.619,0.3400000000000034,1,participant,participant,silence
subj-24,robot,4,6,42.058,0.6139999999999972,1,participant,participant,silence
subj-24,robot,4,6,44.293,2.1090000000000018,0,participant,researcher,silence
subj-24,robot,4,6,47.138,7.210000000000001,0,researcher,participant,silence
subj-24,robot,4,6,56.283,0.26200000000000045,1,participant,participant,silence
subj-24,robot,4,6,56.995,1.9710000000000036,0,participant,researcher,silence
subj-24,robot,4,6,10.573,0.45699999999999896,0,participant,researcher,speech
subj-24,robot,4,6,29.925,0.4269999999999996,0,participant,researcher,speech
subj-25,human,1,1,3.973,0.29000000000000004,1,researcher,researcher,silence
subj-25,human,1,1,6.513,0.5540000000000003,0,researcher,participant,silence
subj-25,human,1,1,7.306,0.18799999999999972,1,participant,participant,silence
subj-25,human,1,1,8.607,0.44400000000000084,1,participant,participant,silence
subj-25,human,1,1,10.537,1.142999999999999,0,participant,researcher,silence
subj-25,human,1,1,15.008,0.625,0,researcher,participant,silence
subj-25,human,1,1,16.187,2.535,0,participant,researcher,silence
subj-25,human,1,1,19.743,1.7890000000000015,1,researcher,researcher,silence
subj-25,human,1,1,26.978,1.4689999999999976,0,researcher,participant,silence
subj-25,human,1,1,29.762,1.4529999999999994,0,participant,researcher,silence
subj-25,human,1,1,33.116,0.6450000000000031,1,researcher,researcher,silence
subj-25,human,1,1,34.233,1.6360000000000028,0,participant,researcher,silence
subj-25,human,1,1,36.504,0.6000000000000014,1,researcher,researcher,silence
subj-25,human,1,1,37.932,0.41199999999999903,0,researcher,participant,silence
subj-25,human,1,1,40.168,1.9960000000000022,1,participant,participant,silence
subj-25,human,1,1,44.903,0.43200000000000216,1,participant,participant,silence
subj-25,human,1,1,46.488,0.49799999999999756,0,participant,researcher,silence
subj-25,human,1,1,48.154,0.26499999999999346,1,researcher,researcher,silence
subj-25,human,1,1,48.642,1.340999999999994,0,researcher,participant,silence
subj-25,human,1,1,50.562,2.084000000000003,1,participant,participant,silence
subj-25,human,1,1,54.901,1.6219999999999999,1,participant,participant,silence
subj-25,human,1,1,59.047,0.7420000000000044,0,participant,researcher,silence
subj-25,human,1,1,33.979,0.23400000000000176,0,researcher,participant,speech
subj-25,human,1,3,8.099,0.8780000000000001,0,participant,researcher,silence
subj-25,human,1,3,11.757,1.3000000000000007,0,researcher,participant,silence
subj-25,human,1,3,13.448,2.453999999999999,0,participant,researcher,silence
subj-25,human,1,3,18.504,1.5219999999999985,0,researcher,participant,silence
subj-25,human,1,3,20.533,0.3539999999999992,0,participant,researcher,silence
subj-25,human,1,3,23.137,0.2029999999999994,0,researcher,participant,silence
subj-25,human,1,3,24.479,0.365000000000002,0,researcher,participant,silence
subj-25,human,1,3,26.775,0.8890000000000029,1,participant,participant,silence
subj-25,human,1,3,29.884,0.4980000000000011,0,participant,researcher,silence
subj-25,human,1,3,30.616,1.2139999999999986,1,researcher,researcher,silence
subj-25,human,1,3,33.014,3.576999999999998,1,researcher,researcher,silence
subj-25,human,1,3,38.257,2.530000000000001,1,researcher,researcher,silence
subj-25,human,1,3,41.311,1.1580000000000013,1,researcher,researcher,silence
subj-25,human,1,3,42.708,0.554000000000002,1,researcher,researcher,silence
subj-25,human,1,3,44.395,0.9799999999999969,0,researcher,participant,silence
subj-25,human,1,3,45.98,0.23900000000000432,1,participant,participant,silence
subj-25,human,1,3,50.898,1.5289999999999964,1,participant,participant,silence
subj-25,human,1,3,53.296,0.7520000000000024,1,participant,participant,silence
subj-25,human,1,3,55.979,0.5279999999999987,1,participant,participant,silence
subj-25,human,1,3,58.499,0.4409999999999954,1,participant,participant,silence
subj-25,human,1,3,6.91,0.3149999999999995,0,researcher,participant,speech
subj-25,human,1,3,24.158,0.11199999999999832,0,participant,researcher,speech
subj-25,human,1,5,5.07,0.5139999999999993,0,participant,researcher,silence
subj-25,human,1,5,5.802,0.6150000000000002,0,researcher,participant,silence
subj-25,human,1,5,7.469,0.7869999999999999,0,participant,researcher,silence
subj-25,human,1,5,9.033,0.9450000000000003,1,researcher,researcher,silence
subj-25,human,1,5,11.858,0.6150000000000002,0,researcher,participant,silence
subj-25,human,1,5,12.651,1.3719999999999999,0,participant,researcher,silence
subj-25,human,1,5,14.744,2.1340000000000003,0,researcher,participant,silence
subj-25,human,1,5,18.971,0.5889999999999986,1,participant,participant,silence
subj-25,human,1,5,20.536,0.8179999999999978,0,participant,researcher,silence
subj-25,human,1,5,22.914,0.8379999999999974,1,participant,participant,silence
subj-25,human,1,5,25.637,1.1789999999999985,0,participant,researcher,silence
subj-25,human,1,5,31.124,1.605999999999998,0,researcher,participant,silence
subj-25,human,1,5,33.232,0.6709999999999994,1,participant,participant,silence
subj-25,human,1,5,34.294,1.8340000000000032,0,participant,researcher,silence
subj-25,human,1,5,40.289,1.2100000000000009,1,researcher,researcher,silence
subj-25,human,1,5,43.744,2.0279999999999987,1,researcher,researcher,silence
subj-25,human,1,5,47.382,1.6510000000000034,0,researcher,participant,silence
subj-25,human,1,5,50.552,0.4269999999999996,1,participant,participant,silence
subj-25,human,1,5,51.426,0.4519999999999982,1,participant,participant,silence
subj-25,human,1,5,52.686,0.29999999999999716,1,participant,participant,silence
subj-25,human,1,5,54.983,0.7160000000000011,1,participant,participant,silence
subj-25,human,1,5,56.385,1.5180000000000007,1,participant,participant,silence
subj-25,human,1,5,21.379,0.19299999999999784,0,researcher,participant,speech
subj-25,human,1,5,56.055,0.3100000000000023,1,researcher,researcher,speech
subj-25,robot,1,2,0.295,1.117,1,researcher,researcher,silence
subj-25,robot,1,2,2.144,0.726,0,researcher,participant,silence
subj-25,robot,1,2,3.302,0.7730000000000001,0,participant,researcher,silence
subj-25,robot,1,2,5.294,1.1080000000000005,0,researcher,participant,silence
subj-25,robot,1,2,6.737,0.7880000000000003,1,participant,participant,silence
subj-25,robot,1,2,8.078,0.5490000000000013,1,participant,participant,silence
subj-25,robot,1,2,9.338,3.3530000000000015,0,participant,researcher,silence
subj-25,robot,1,2,13.093,2.769,0,researcher,participant,silence
subj-25,robot,1,2,17.853,1.6869999999999976,0,participant,researcher,silence
subj-25,robot,1,2,20.658,2.387999999999998,0,researcher,participant,silence
subj-25,robot,1,2,24.499,1.9760000000000026,0,participant,researcher,silence
subj-25,robot,1,2,27.954,1.5090000000000003,0,researcher,participant,silence
subj-25,robot,1,2,31.917,1.9099999999999966,0,participant,researcher,silence
subj-25,robot,1,2,34.294,1.8700000000000045,0,researcher,participant,silence
subj-25,robot,1,2,39.029,0.08199999999999363,0,researcher,participant,silence
subj-25,robot,1,2,39.665,3.225999999999999,1,participant,participant,silence
subj-25,robot,1,2,44.334,4.404999999999994,1,participant,participant,silence
subj-25,robot,1,2,50.715,0.4469999999999956,0,researcher,participant,silence
subj-25,robot,1,2,51.975,0.5229999999999961,1,participant,participant,silence
subj-25,robot,1,2,36.723,0.47700000000000387,0,participant,researcher,speech
subj-25,robot,1,2,49.003,0.3100000000000023,0,participant,researcher,speech
subj-25,robot,1,4,6.046,1.7399999999999993,0,participant,researcher,silence
subj-25,robot,1,4,10.179,1.363999999999999,0,researcher,participant,silence
subj-25,robot,1,4,11.919,0.7469999999999999,1,participant,participant,silence
subj-25,robot,1,4,14.52,2.1670000000000016,0,participant,researcher,silence
subj-25,robot,1,4,17.357,1.5890000000000022,1,researcher,researcher,silence
subj-25,robot,1,4,21.415,3.6069999999999993,0,researcher,participant,silence
subj-25,robot,1,4,26.389,6.849,0,participant,researcher,silence
subj-25,robot,1,4,35.344,1.830999999999996,0,researcher,participant,silence
subj-25,robot,1,4,37.607,1.0489999999999995,0,participant,researcher,silence
subj-25,robot,1,4,39.804,2.573999999999998,0,researcher,participant,silence
subj-25,robot,1,4,43.114,0.5140000000000029,1,participant,participant,silence
subj-25,robot,1,4,44.334,4.6129999999999995,1,participant,participant,silence
subj-25,robot,1,4,51.081,1.8699999999999974,0,participant,researcher,silence
subj-25,robot,1,4,54.003,1.8179999999999978,0,researcher,participant,silence
subj-25,robot,1,4,56.161,0.6559999999999988,0,participant,researcher,silence
subj-25,robot,1,6,4.42,0.36099999999999977,1,participant,participant,silence
subj-25,robot,1,6,5.213,0.3049999999999997,1,participant,participant,silence
subj-25,robot,1,6,7.184,3.8259999999999996,0,participant,researcher,silence
subj-25,robot,1,6,13.118,0.6099999999999994,0,researcher,participant,silence
subj-25,robot,1,6,14.094,2.0120000000000022,1,participant,participant,silence
subj-25,robot,1,6,16.339,0.40700000000000003,1,participant,participant,silence
subj-25,robot,1,6,18.748,2.0779999999999994,1,participant,participant,silence
subj-25,robot,1,6,22.426,0.9350000000000023,1,participant,participant,silence
subj-25,robot,1,6,26.511,1.4730000000000025,0,participant,researcher,silence
subj-25,robot,1,6,28.462,1.8850000000000016,1,researcher,researcher,silence
subj-25,robot,1,6,32.608,0.8680000000000021,0,researcher,participant,silence
subj-25,robot,1,6,33.868,0.37599999999999767,1,participant,participant,silence
subj-25,robot,1,6,36.042,0.9549999999999983,0,researcher,participant,silence
subj-25,robot,1,6,37.16,3.8360000000000056,0,participant,researcher,silence
subj-25,robot,1,6,42.037,4.125999999999998,0,researcher,participant,silence
subj-25,robot,1,6,48.744,1.7269999999999968,1,participant,participant,silence
subj-25,robot,1,6,51.833,2.469000000000001,1,participant,participant,silence
subj-25,robot,1,6,56.73,2.5660000000000025,0,participant,researcher,silence
subj-25,robot,1,6,34.701,0.6499999999999986,0,participant,researcher,speech
subj-25,human,2,1,5.7,0.37599999999999945,1,participant,participant,silence
subj-25,human,2,1,7.001,0.6759999999999993,0,participant,researcher,silence
subj-25,human,2,1,10.639,0.2740000000000009,0,researcher,participant,silence
subj-25,human,2,1,11.152,0.5790000000000006,0,participant,researcher,silence
subj-25,human,2,1,12.041,1.1790000000000003,0,researcher,participant,silence
subj-25,human,2,1,19.21,0.48799999999999955,0,participant,researcher,silence
subj-25,human,2,1,19.947,0.5890000000000022,1,researcher,researcher,silence
subj-25,human,2,1,23.32,0.26399999999999935,1,researcher,researcher,silence
subj-25,human,2,1,27.242,0.9959999999999987,0,researcher,participant,silence
subj-25,human,2,1,29.742,1.2089999999999996,1,participant,participant,silence
subj-25,human,2,1,34.294,0.18299999999999983,1,researcher,researcher,silence
subj-25,human,2,1,35.189,0.26899999999999835,1,researcher,researcher,silence
subj-25,human,2,1,37.465,1.472999999999999,1,researcher,researcher,silence
subj-25,human,2,1,41.875,0.5230000000000032,0,researcher,participant,silence
subj-25,human,2,1,46.671,0.47700000000000387,0,participant,researcher,silence
subj-25,human,2,1,47.372,0.9200000000000017,0,researcher,participant,silence
subj-25,human,2,1,49.516,1.6870000000000047,1,participant,participant,silence
subj-25,human,2,1,51.386,0.9899999999999949,0,participant,researcher,silence
subj-25,human,2,1,52.925,2.5960000000000036,1,researcher,researcher,silence
subj-25,human,2,1,56.197,0.8840000000000003,1,researcher,researcher,silence
subj-25,human,2,1,58.336,0.31500000000000483,1,researcher,researcher,silence
subj-25,human,2,1,30.982,1.2190000000000012,0,participant,researcher,speech
subj-25,human,2,1,41.224,0.32500000000000284,1,participant,participant,speech
subj-25,human,2,3,2.318,0.34399999999999986,0,participant,researcher,silence
subj-25,human,2,3,2.906,0.35599999999999987,1,researcher,researcher,silence
subj-25,human,2,3,4.364,0.36099999999999977,1,researcher,researcher,silence
subj-25,human,2,3,5.802,0.7570000000000006,0,researcher,participant,silence
subj-25,human,2,3,8.83,1.5039999999999996,0,participant,researcher,silence
subj-25,human,2,3,10.695,0.17799999999999905,0,researcher,participant,silence
subj-25,human,2,3,12.0,0.36100000000000065,1,participant,participant,silence
subj-25,human,2,3,14.277,0.6650000000000009,1,participant,participant,silence
subj-25,human,2,3,16.065,0.41699999999999804,1,participant,participant,silence
subj-25,human,2,3,17.333,0.43400000000000105,0,participant,researcher,silence
subj-25,human,2,3,19.256,0.21799999999999997,1,researcher,researcher,silence
subj-25,human,2,3,20.678,0.6149999999999984,1,researcher,researcher,silence
subj-25,human,2,3,22.975,0.6139999999999972,0,researcher,participant,silence
subj-25,human,2,3,23.828,0.4930000000000021,1,participant,participant,silence
subj-25,human,2,3,25.271,0.5739999999999981,0,participant,researcher,silence
subj-25,human,2,3,26.043,0.7270000000000003,0,researcher,participant,silence
subj-25,human,2,3,28.543,1.8490000000000002,1,participant,participant,silence
subj-25,human,2,3,32.77,0.22399999999999665,0,participant,researcher,silence
subj-25,human,2,3,33.253,0.15200000000000102,0,researcher,participant,silence
subj-25,human,2,3,35.209,0.5379999999999967,0,participant,researcher,silence
subj-25,human,2,3,37.81,0.4619999999999962,0,researcher,participant,silence
subj-25,human,2,3,39.659,0.39699999999999847,0,participant,researcher,silence
subj-25,human,2,3,40.442,0.6499999999999986,1,researcher,researcher,silence
subj-25,human,2,3,42.261,0.9089999999999989,0,researcher,participant,silence
subj-25,human,2,3,43.419,2.2310000000000016,0,participant,researcher,silence
subj-25,human,2,3,46.152,2.0379999999999967,1,researcher,researcher,silence
subj-25,human,2,3,49.292,0.2539999999999978,1,researcher,researcher,silence
subj-25,human,2,3,50.776,0.9549999999999983,1,researcher,researcher,silence
subj-25,human,2,3,52.991,0.6000000000000014,1,researcher,researcher,silence
subj-25,human,2,3,56.812,0.3760000000000048,0,researcher,participant,silence
subj-25,human,2,3,10.934,0.1930000000000014,1,researcher,researcher,speech
subj-25,human,2,3,33.436,0.3710000000000022,1,researcher,researcher,speech
subj-25,human,2,5,2.408,0.2240000000000002,1,participant,participant,silence
subj-25,human,2,5,4.034,0.7670000000000003,0,participant,researcher,silence
subj-25,human,2,5,6.046,0.5789999999999997,0,researcher,participant,silence
subj-25,human,2,5,6.879,1.306000000000001,1,participant,participant,silence
subj-25,human,2,5,9.155,0.4530000000000012,1,participant,participant,silence
subj-25,human,2,5,11.005,0.613999999999999,1,participant,participant,silence
subj-25,human,2,5,13.464,1.5090000000000003,0,participant,researcher,silence
subj-25,human,2,5,15.374,0.3049999999999997,1,researcher,researcher,silence
subj-25,human,2,5,17.996,0.9190000000000005,1,researcher,researcher,silence
subj-25,human,2,5,19.845,0.7420000000000009,1,researcher,researcher,silence
subj-25,human,2,5,23.178,1.1579999999999977,1,researcher,researcher,silence
subj-25,human,2,5,26.673,0.2240000000000002,0,researcher,participant,silence
subj-25,human,2,5,27.146,0.838000000000001,0,participant,researcher,silence
subj-25,human,2,5,28.787,1.0360000000000014,1,researcher,researcher,silence
subj-25,human,2,5,30.372,0.28500000000000014,0,researcher,participant,silence
subj-25,human,2,5,32.14,0.3710000000000022,0,participant,researcher,silence
subj-25,human,2,5,32.729,0.07200000000000273,0,researcher,participant,silence
subj-25,human,2,5,33.807,0.7309999999999945,1,participant,participant,silence
subj-25,human,2,5,36.083,0.6350000000000051,1,participant,participant,silence
subj-25,human,2,5,38.115,0.2639999999999958,1,participant,participant,silence
subj-25,human,2,5,40.737,0.2539999999999978,0,participant,researcher,silence
subj-25,human,2,5,41.224,0.44200000000000017,0,researcher,participant,silence
subj-25,human,2,5,42.728,1.301000000000002,1,participant,participant,silence
subj-25,human,2,5,44.451,0.6700000000000017,1,participant,participant,silence
subj-25,human,2,5,46.244,0.5180000000000007,1,participant,participant,silence
subj-25,human,2,5,48.073,1.5390000000000015,1,participant,participant,silence
subj-25,human,2,5,50.735,0.44200000000000017,0,participant,researcher,silence
subj-25,human,2,5,51.751,0.2850000000000037,0,participant,researcher,silence
subj-25,human,2,5,52.646,1.3710000000000022,1,researcher,researcher,silence
subj-25,human,2,5,54.84,0.43199999999999505,1,researcher,researcher,silence
subj-25,human,2,5,57.665,0.6510000000000034,1,researcher,researcher,silence
subj-25,human,2,5,9.653,0.2140000000000004,1,researcher,researcher,speech
subj-25,human,2,5,29.948,0.3279999999999994,1,participant,participant,speech
subj-25,human,2,5,51.203,0.32499999999999574,0,researcher,participant,speech
subj-25,robot,2,2,4.258,0.26900000000000013,0,researcher,participant,silence
subj-25,robot,2,2,5.253,0.7370000000000001,0,researcher,participant,silence
subj-25,robot,2,2,7.148,0.48800000000000043,1,participant,participant,silence
subj-25,robot,2,2,8.505,1.8289999999999988,1,participant,participant,silence
subj-25,robot,2,2,11.675,2.0429999999999993,0,participant,researcher,silence
subj-25,robot,2,2,15.374,1.484,1,participant,participant,silence
subj-25,robot,2,2,17.67,0.6459999999999972,1,participant,participant,silence
subj-25,robot,2,2,19.926,0.8540000000000028,1,participant,participant,silence
subj-25,robot,2,2,21.166,3.698999999999998,0,participant,researcher,silence
subj-25,robot,2,2,25.535,0.3260000000000005,0,researcher,participant,silence
subj-25,robot,2,2,26.267,3.1350000000000016,1,participant,participant,silence
subj-25,robot,2,2,31.429,3.775000000000002,0,participant,researcher,silence
subj-25,robot,2,2,36.103,0.6499999999999986,0,researcher,participant,silence
subj-25,robot,2,2,37.593,0.22699999999999676,1,participant,participant,silence
subj-25,robot,2,2,38.826,1.3770000000000024,0,participant,researcher,silence
subj-25,robot,2,2,41.651,0.2739999999999938,0,researcher,participant,silence
subj-25,robot,2,2,42.525,1.1030000000000015,1,participant,participant,silence
subj-25,robot,2,2,44.781,1.189,0,participant,researcher,silence
subj-25,robot,2,2,46.346,2.5150000000000006,0,researcher,participant,silence
subj-25,robot,2,2,50.065,1.0560000000000045,0,participant,researcher,silence
subj-25,robot,2,2,51.589,0.8079999999999998,0,researcher,participant,silence
subj-25,robot,2,2,53.235,0.847999999999999,1,participant,participant,silence
subj-25,robot,2,2,54.637,0.5129999999999981,1,participant,participant,silence
subj-25,robot,2,2,55.755,2.0929999999999964,0,participant,researcher,silence
subj-25,robot,2,2,3.165,0.544,0,participant,researcher,speech
subj-25,robot,2,2,4.888,0.16199999999999992,0,participant,researcher,speech
subj-25,robot,2,2,13.824,0.3460000000000001,0,researcher,participant,speech
subj-25,robot,2,4,3.77,4.461,0,participant,researcher,silence
subj-25,robot,2,4,8.652,0.6300000000000008,0,researcher,participant,silence
subj-25,robot,2,4,10.883,3.7390000000000008,0,participant,researcher,silence
subj-25,robot,2,4,16.573,0.625,0,researcher,participant,silence
subj-25,robot,2,4,18.382,3.687999999999999,1,participant,participant,silence
subj-25,robot,2,4,22.324,1.386999999999997,0,participant,researcher,silence
subj-25,robot,2,4,25.23,0.9909999999999997,0,researcher,participant,silence
subj-25,robot,2,4,26.734,0.8389999999999986,1,participant,participant,silence
subj-25,robot,2,4,29.132,0.37099999999999866,1,participant,participant,silence
subj-25,robot,2,4,31.144,0.8999999999999986,1,participant,participant,silence
subj-25,robot,2,4,32.709,1.320999999999998,1,participant,participant,silence
subj-25,robot,2,4,35.168,0.8890000000000029,1,participant,participant,silence
subj-25,robot,2,4,36.814,0.3049999999999997,0,participant,researcher,silence
subj-25,robot,2,4,39.72,3.073999999999998,1,participant,participant,silence
subj-25,robot,2,4,43.521,1.472999999999999,0,participant,researcher,silence
subj-25,robot,2,4,45.939,0.18299999999999983,1,researcher,researcher,silence
subj-25,robot,2,4,46.894,0.5690000000000026,0,researcher,participant,silence
subj-25,robot,2,4,47.971,10.594000000000001,1,participant,participant,silence
subj-25,robot,2,4,36.286,0.5279999999999987,0,participant,researcher,speech
subj-25,robot,2,4,37.531,0.6039999999999992,0,participant,researcher,speech
subj-25,robot,2,4,38.801,0.015000000000000568,0,researcher,participant,speech
subj-25,robot,2,6,5.068,2.0090000000000003,0,participant,researcher,silence
subj-25,robot,2,6,7.992,5.1209999999999996,1,researcher,researcher,silence
subj-25,robot,2,6,14.312,1.0010000000000012,0,researcher,participant,silence
subj-25,robot,2,6,16.585,1.6340000000000003,0,participant,researcher,silence
subj-25,robot,2,6,19.464,3.3689999999999998,0,researcher,participant,silence
subj-25,robot,2,6,25.108,4.873000000000001,0,participant,researcher,silence
